Run,Block,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trigger_txt.started,trigger_txt.stopped,trigger_resp.keys,trigger_resp.rt,trigger_resp.started,trigger_resp.stopped,instr_txt.started,instr_txt.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.started,prepared_resp.stopped,prep_instr.started,prep_instr.stopped,target.started,target.stopped,corr_var,stim_trial_fixation.started,stim_trial_fixation.stopped,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,prep_instr_2.started,prep_instr_2.stopped,target_2.started,target_2.stopped,rest_txt.started,rest_txt.stopped,end_txt.started,end_txt.stopped,end_key_resp.keys,end_key_resp.rt,end_key_resp.started,end_key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,5,1,BP_024_H3-T_BA.png,nonlure,nontarget,Body,2-Back,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,244.81486059999952,245.31045649999942,245.31045649999942,244.81486059999952,None,245.31045649999942,244.81486059999952,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_024_H3-T_BA.png,lure,nontarget,Body,2-Back,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,247.3197027999995,247.8254932000018,247.8254932000018,247.3197027999995,None,247.8254932000018,247.3197027999995,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_025_H5-T_BA.png,nonlure,nontarget,Body,2-Back,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,249.8532027000001,250.35754799999995,250.35754799999995,249.8532027000001,None,250.35754799999995,249.8532027000001,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_023_H25-T_BA.png,nonlure,nontarget,Body,2-Back,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,252.4007743000002,252.90618370000084,252.90618370000084,252.4007743000002,None,252.90618370000084,252.4007743000002,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_022_H24-T_BA.png,nonlure,nontarget,Body,2-Back,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,0,254.9346145999989,255.4378558999997,255.4378558999997,254.9346145999989,None,255.4378558999997,254.9346145999989,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_022_H24-T_BA.png,lure,nontarget,Body,2-Back,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,0,257.44837579999876,257.9533721000007,257.9533721000007,257.44837579999876,None,257.9533721000007,257.44837579999876,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_019_SCENE_05.png,nonlure,nontarget,Place,2-Back,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,263.2190551999993,263.7168122000003,263.7168122000003,None,None,263.7168122000003,None,260.11060120000184,None,260.11060120000184,None,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_017_SCENE_03.png,nonlure,nontarget,Place,2-Back,2,0,2,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,266.16815679999854,266.66535130000193,266.66535130000193,266.16815679999854,None,266.66535130000193,266.16815679999854,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_017_SCENE_03.png,lure,nontarget,Place,2-Back,2,0,2,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,268.6925388000018,269.19702849999885,269.19702849999885,268.6925388000018,None,269.19702849999885,268.6925388000018,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_016_SCENE_02.png,nonlure,nontarget,Place,2-Back,2,0,2,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,271.2412743999994,271.7455692000003,271.7455692000003,271.2412743999994,None,271.7455692000003,271.2412743999994,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_015_SCENE_01.png,nonlure,nontarget,Place,2-Back,2,0,2,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,273.80924049999885,274.31079899999895,274.31079899999895,273.80924049999885,None,274.31079899999895,273.80924049999885,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_016_SCENE_02.png,target,target,Place,2-Back,2,0,2,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,276.335197700002,276.8427190000002,276.8427190000002,276.335197700002,None,276.8427190000002,276.335197700002,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_015_SCENE_01.png,target,target,Place,2-Back,2,0,2,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,278.8687343999991,279.37465090000114,279.37465090000114,278.8687343999991,None,279.37465090000114,278.8687343999991,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_020_SCENE_06.png,nonlure,nontarget,Place,2-Back,2,0,2,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,281.4263548000017,281.92317130000083,281.92317130000083,281.4263548000017,None,281.92317130000083,281.4263548000017,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_020_SCENE_06.png,lure,nontarget,Place,2-Back,2,0,2,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,283.9505352999986,284.4552017999995,284.4552017999995,283.9505352999986,None,284.4552017999995,283.9505352999986,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,6,1,PL_018_SCENE_04.png,nonlure,nontarget,Place,2-Back,2,0,2,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,286.505495100002,287.00371319999977,287.00371319999977,286.505495100002,None,287.00371319999977,286.505495100002,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.00232120000146,None,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,7,1,FC_024_F12.png,nonlure,nontarget,Face,0-Back,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,304.06824509999933,None,304.06824509999933,None,0,307.16339230000085,307.65880200000174,307.65880200000174,None,None,307.65880200000174,None,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,7,1,FC_023_M12.png,nonlure,nontarget,Face,0-Back,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,309.7351473000017,310.2406219000004,310.2406219000004,309.7351473000017,None,310.2406219000004,309.7351473000017,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
